Function,Min Sampling Rate (%),Max Sampling Rate (%),Average Sampling Rate (%)
LinuxAIOHandler::find_completed_slot,0.0,0.03,0.011414141414141422
buf_read_page_background,0.0,0.03,0.011414141414141422
SHA256_Update,0.0,0.03,0.011400000000000007
row_purge_step,0.0,0.03,0.011400000000000007
Field_num::is_unsigned,0.0,0.02,0.011400000000000007
is_log_table_write_query,0.0,0.02,0.011313131313131322
thd_test_options,0.0,0.03,0.011300000000000008
Item_int::val_int,0.0,0.03,0.011300000000000008
pfs_set_statement_rows_examined_vc,0.0,0.03,0.011300000000000008
blk_mq_sched_get_request,0.0,0.02,0.011300000000000008
Query_block::get_limit,0.0,0.02,0.011200000000000009
pfs_unbind_table_v1,0.0,0.03,0.011200000000000009
dd::cache::Local_multi_map<dd::Abstract_table>::erase,0.0,0.02,0.011200000000000009
create_table_access_path,0.0,0.03,0.011200000000000009
Query_block::include_in_global,0.0,0.03,0.011200000000000009
compute_digest_hash,0.0,0.03,0.011111111111111118
ha_innobase::can_reuse_mysql_template,0.0,0.02,0.011100000000000007
sys_pread64,0.0,0.03,0.011100000000000007
__dynamic_cast,0.0,0.02,0.011010101010101017
Field_num::decimals,0.0,0.03,0.011000000000000008
Transaction_state_tracker::store,0.0,0.03,0.011000000000000008
vfs_read,0.0,0.03,0.010900000000000007
MDL_context::release_statement_locks,0.0,0.03,0.010900000000000007
QEP_TAB::init,0.0,0.03,0.010900000000000007
sortlength,0.0,0.03,0.010800000000000008
non-virtual thunk to Gtid_log_event::write_data_header,0.0,0.02,0.010707070707070714
binlog::AtomicBgcTicketGuard::AtomicBgcTicketGuard,0.0,0.03,0.010707070707070714
__find_get_block_slow,0.0,0.03,0.010707070707070714
calc_join_type,0.0,0.03,0.010700000000000008
calc_group_buffer,0.0,0.03,0.010700000000000008
Item::send,0.0,0.02,0.010700000000000008
multi_alloc_root,0.0,0.02,0.010600000000000007
Commit_stage_manager::update_session_ticket_state,0.0,0.02,0.010600000000000007
dd::cache::Local_multi_map<dd::Resource_group>::erase,0.0,0.02,0.010505050505050512
Ha_trx_info_list::begin,0.0,0.03,0.010505050505050512
MY_LOCALE_ERRMSGS::lookup,0.0,0.02,0.010505050505050512
get_futex_key,0.0,0.02,0.010500000000000008
buf_page_init_for_read,0.0,0.03,0.010500000000000008
lru_add_drain_cpu,0.0,0.03,0.010412371134020626
"ut_list_remove<ut_list_base<trx_undo_t, trx_undo_t_undo_list_node_getter> >",0.0,0.03,0.01040404040404041
dd::cache::Dictionary_client::remove_uncommitted_objects<dd::Collation>,0.0,0.03,0.01040404040404041
run_before_dml_hook,0.0,0.02,0.010400000000000006
__blk_mq_alloc_request,0.0,0.02,0.010400000000000006
clear_page_dirty_for_io,0.0,0.02,0.01030303030303031
Item_field::replace_equal_field,0.0,0.02,0.01030303030303031
my_net_set_read_timeout,0.0,0.02,0.010300000000000007
locksys::Global_shared_latch_guard::~Global_shared_latch_guard,0.0,0.02,0.010300000000000007
pthread_mutex_unlock@plt,0.0,0.02,0.010200000000000008
create_tmp_field_from_field,0.0,0.02,0.010200000000000008
x2apic_send_IPI_allbutself,0.0,0.03,0.010200000000000008
ha_innobase::multi_range_read_init,0.0,0.03,0.010200000000000008
do_sync_read,0.0,0.02,0.010200000000000008
read_events,0.0,0.02,0.010103092783505161
dd::cache::Local_multi_map<dd::Column_statistics>::erase,0.0,0.03,0.010102040816326537
gtid_reacquire_ownership_if_anonymous,0.0,0.03,0.010101010101010107
DsMrr_impl::dsmrr_next,0.0,0.03,0.010100000000000007
JOIN::attach_access_paths_for_having_and_limit,0.0,0.02,0.010100000000000007
JOIN::refine_best_rowcount,0.0,0.03,0.010100000000000007
blk_mq_put_tag,0.0,0.02,0.010100000000000007
Opt_trace_start::~Opt_trace_start,0.0,0.02,0.010100000000000007
"std::vector<Item*, std::allocator<Item*> >::_M_realloc_insert<Item* const&>",0.0,0.02,0.010100000000000007
ext4_mb_new_blocks,0.0,0.02,0.010000000000000007
dd::cache::Local_multi_map<dd::Routine>::erase,0.0,0.02,0.010000000000000007
Protocol_classic::has_client_capability,0.0,0.02,0.010000000000000007
"ut_list_remove<ut_list_base<ReadView, ut_list_base_explicit_getter<ReadView, &ReadView::m_view_list> > >",0.0,0.03,0.010000000000000007
pfs_delete_current_thread_vc,0.01,0.01,0.01
tlb_finish_mmu,0.01,0.01,0.01
arch_tlb_finish_mmu,0.01,0.01,0.01
thd_killed,0.0,0.02,0.009898989898989905
THD::inc_status_select_range,0.0,0.02,0.009898989898989905
thr_lock_merge_status,0.0,0.03,0.009898989898989905
_raw_read_lock,0.0,0.02,0.009898989898989905
dd::cache::Local_multi_map<dd::Spatial_reference_system>::erase,0.0,0.02,0.009898989898989905
Item_sum::check_sum_func,0.0,0.02,0.009800000000000007
PFS_session_all_memory_stat::count_controlled_free,0.0,0.02,0.009800000000000007
ext4_get_group_desc,0.0,0.03,0.009797979797979804
std::_Rb_tree_insert_and_rebalance,0.0,0.02,0.009797979797979804
Session_consistency_gtids_ctx::update_tracking_activeness_from_session_variable,0.0,0.02,0.009795918367346945
Item_field::find_item_equal,0.0,0.03,0.009793814432989698
Log_event::Log_event,0.0,0.02,0.009791666666666672
dd::cache::Local_multi_map<dd::Event>::erase,0.0,0.02,0.009700000000000007
Sql_cmd_insert_base::get_default_columns,0.0,0.02,0.009696969696969704
check_schema_readonly,0.0,0.02,0.009696969696969704
Transaction_state_tracker::add_trx_state,0.0,0.02,0.009696969696969704
Modification_plan::Modification_plan,0.0,0.03,0.009696969696969704
JOIN::push_to_engines,0.0,0.03,0.009696969696969704
SortWillBeOnRowId,0.0,0.02,0.009693877551020415
memmove@plt,0.0,0.03,0.009600000000000006
Optimize_table_order::fix_semijoin_strategies,0.0,0.02,0.009600000000000006
Lex_input_stream::body_utf8_append,0.0,0.02,0.009600000000000006
PTI_expr_with_alias::~PTI_expr_with_alias,0.0,0.02,0.009595959595959602
Item_sum_sum::resolve_type,0.0,0.02,0.009595959595959602
EVP_MD_CTX_init,0.0,0.02,0.009595959595959602
get_field_name_or_expression,0.0,0.02,0.009595959595959602
quick_range_seq_init,0.0,0.02,0.009591836734693883
PFS_memory_shared_stat::count_builtin_alloc,0.0,0.02,0.009500000000000007
__llrint,0.0,0.02,0.0094949494949495
Query_log_event::Query_log_event,0.0,0.02,0.0094949494949495
generic_make_request_checks,0.0,0.03,0.0094949494949495
__strncmp_sse42,0.0,0.02,0.0094949494949495
find_get_page,0.0,0.03,0.009489795918367353
FIPS_selftest_check,0.0,0.03,0.009479166666666672
handler::index_scan_cost,0.0,0.03,0.009400000000000006
Rows_log_event::write_data_body,0.0,0.02,0.009400000000000006
ha_innobase::read_range_next,0.0,0.02,0.0093939393939394
radix_tree_next_chunk,0.0,0.02,0.0093939393939394
RowIterator::real_iterator,0.0,0.02,0.009300000000000006
std::string::_Rep::_S_create@plt,0.0,0.03,0.009300000000000006
_itoa_word,0.0,0.02,0.009300000000000006
SEL_ROOT::find_range,0.0,0.02,0.009292929292929299
ext4_journal_check_start,0.0,0.02,0.009285714285714291
JOIN::optimize_keyuse,0.0,0.03,0.009285714285714291
Modification_plan::register_in_thd,0.0,0.02,0.009278350515463923
Item_sum::aggregate_check_group,0.0,0.02,0.009263157894736848
ha_innobase::try_semi_consistent_read,0.0,0.02,0.009200000000000007
FilterIterator::~FilterIterator,0.0,0.02,0.009183673469387761
ib_clone_gtid,0.0,0.02,0.009100000000000006
Gtid_state::update_gtids_impl_own_anonymous,0.0,0.02,0.009100000000000006
sigprocmask,0.0,0.02,0.009090909090909097
bio_alloc_bioset,0.0,0.02,0.009090909090909097
optimize_aggregated_query,0.0,0.02,0.009090909090909097
handler::read_range_next,0.0,0.02,0.009090909090909097
"std::_Hashtable<std::string, std::pair<std::string const, temptable::Table>, std::allocator<std::pair<std::string const, temptable::Table> >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_find_before_node",0.0,0.02,0.009090909090909097
Filesort_buffer::reset,0.0,0.02,0.009081632653061231
__log2_finite,0.0,0.02,0.009072164948453615
test_if_subpart,0.0,0.02,0.009000000000000006
rcu_note_context_switch,0.0,0.02,0.008989898989898996
bitmap_union,0.0,0.02,0.008958333333333339
my_ok,0.0,0.02,0.008900000000000005
Clone_persist_gtid::periodic_write,0.0,0.02,0.008900000000000005
pfs_end_file_wait_vc,0.0,0.02,0.008900000000000005
Modification_plan::~Modification_plan,0.0,0.02,0.008877551020408169
Query_block::setup_order_final,0.0,0.02,0.008877551020408169
wait_for_completion_io,0.0,0.02,0.008865979381443305
clear_page_c_e,0.0,0.02,0.008865979381443305
mem_cgroup_newpage_charge,0.0,0.02,0.008865979381443305
task_nice,0.0,0.02,0.008800000000000006
__blk_mq_finish_request,0.0,0.02,0.008800000000000006
handler::ha_index_next,0.0,0.02,0.008787878787878794
__ext4_handle_dirty_metadata,0.0,0.02,0.008787878787878794
buf_page_create,0.0,0.03,0.00876288659793815
que_thr_stop_for_mysql_no_error,0.0,0.02,0.008700000000000006
ha_innobase::multi_range_read_info_const,0.0,0.02,0.008700000000000006
iov_iter_fault_in_readable,0.0,0.02,0.008686868686868692
MEM_ROOT::Clear,0.0,0.02,0.008686868686868692
Item::is_null,0.0,0.03,0.008600000000000005
Table_map_log_event::~Table_map_log_event,0.0,0.02,0.00858585858585859
ib_srv_wkr-1,0.0,0.02,0.00858585858585859
put_pid,0.0,0.02,0.00855670103092784
THD::is_low_level_commit_ordering_enabled,0.0,0.02,0.00855670103092784
unique_table,0.0,0.03,0.008500000000000006
Ha_trx_info_list::Iterator::operator==,0.0,0.02,0.008500000000000006
ha_innobase::general_fetch,0.0,0.02,0.008484848484848491
JOIN::update_sargable_from_const,0.0,0.02,0.008484848484848491
JOIN::attach_join_conditions,0.0,0.02,0.008484848484848491
std::string::reserve,0.0,0.02,0.008469387755102045
materialize_iterator::CreateIterator,0.0,0.02,0.008453608247422686
TABLE::setup_partial_update,0.0,0.02,0.00838383838383839
thd_mem_cnt_free,0.0,0.02,0.008367346938775515
__lru_cache_add,0.0,0.02,0.008350515463917532
Field_str::binary,0.0,0.02,0.00835051546391753
SortBufferIterator<true>::Read,0.0,0.02,0.00828282828282829
dd::cache::Dictionary_client::remove_uncommitted_objects<dd::Resource_group>,0.0,0.02,0.008282828282828288
dec_zone_page_state,0.0,0.02,0.008279569892473124
Ha_trx_info_list::Iterator::operator*,0.0,0.02,0.008265306122448985
Binlog_cache_compressor::~Binlog_cache_compressor,0.0,0.02,0.008265306122448985
Item_func::not_null_tables,0.0,0.02,0.008265306122448985
Item_func_opt_neg::apply_is_true,0.0,0.02,0.008265306122448985
binlog::AtomicBgcTicket::set_in_use,0.0,0.03,0.008229166666666671
current_kernel_time,0.0,0.02,0.008200000000000006
Binlog_cache_storage::write,0.0,0.02,0.008200000000000006
posix_clock_realtime_get,0.0,0.02,0.008181818181818188
PFS_memory_shared_stat::count_free,0.0,0.02,0.008163265306122453
__stpcpy_sse2_unaligned,0.0,0.02,0.008125000000000005
ibuf_merge_or_delete_for_page,0.0,0.02,0.008125000000000005
binary_log::Table_map_event::~Table_map_event,0.0,0.02,0.008105263157894742
Security_context::master_access,0.0,0.02,0.008100000000000005
TrxInInnoDB::enter,0.0,0.02,0.008100000000000005
ER_THD,0.0,0.02,0.008100000000000005
mem_root_deque<Item_field*>::add_block_back,0.0,0.02,0.00808510638297873
Query_block::destroy_tree,0.0,0.02,0.008080808080808086
handler::unbind_psi,0.0,0.02,0.008061224489795925
Opt_trace_context::end,0.0,0.02,0.008061224489795923
lru_cache_add,0.0,0.02,0.008041237113402069
my_fill_8bit,0.0,0.02,0.007979797979797986
fil_space_t::get_recent_version,0.0,0.02,0.007979797979797984
AggregateIterator::~AggregateIterator,0.0,0.02,0.007979797979797984
TableScanIterator::Read,0.0,0.02,0.007878787878787883
create_empty_buffers,0.0,0.02,0.007878787878787883
cs::util::ReplicatedColumnsView::add_filter,0.0,0.02,0.007878787878787883
Clone_persist_gtid::flush_gtids,0.0,0.02,0.007878787878787883
Query_block::include_down,0.0,0.02,0.007857142857142861
ha_innobase::read_time,0.0,0.02,0.007835051546391759
TABLE::mark_columns_needed_for_insert,0.0,0.02,0.007835051546391757
ending_single_stmt_trans,0.0,0.02,0.007800000000000005
dd::cache::Dictionary_client::remove_uncommitted_objects<dd::Event>,0.0,0.02,0.007755102040816331
register_binlog_handler,0.0,0.02,0.007755102040816331
unmap_underlying_metadata,0.0,0.02,0.007755102040816331
Item_sum_sum::sum_func,0.0,0.02,0.0077319587628866026
ext4_init_io_end,0.0,0.01,0.007708333333333338
dd::cache::Dictionary_client::remove_uncommitted_objects<dd::Spatial_reference_system>,0.0,0.02,0.007659574468085111
__strncasecmp_l_avx,0.0,0.02,0.0076530612244898
strcmp@plt,0.0,0.02,0.007628865979381448
Item_field::get_tmp_table_item,0.0,0.02,0.007604166666666671
JOIN::init_ref_access,0.0,0.02,0.007578947368421057
Field::get_key_image,0.0,0.02,0.00755102040816327
page_waitqueue,0.0,0.02,0.007525773195876293
THD::release_resources,0.0,0.01,0.0075
FinalizeMaterializedSubqueries,0.0,0.03,0.00747368421052632
pack_rows::Table::Table,0.0,0.02,0.00747368421052632
Field_string::pack,0.0,0.02,0.00747368421052632
fsp_get_space_header_block,0.0,0.02,0.007472527472527477
skb_unlink,0.0,0.02,0.007448979591836739
Item_field::subst_argument_checker,0.0,0.02,0.007448979591836739
pthread_rwlock_unlock,0.0,0.02,0.007448979591836739
ha_innobase::multi_range_read_next,0.0,0.02,0.007448979591836739
Field_num::charset,0.0,0.02,0.007400000000000005
XID_STATE::xa_trans_rolled_back,0.0,0.02,0.007395833333333338
cleanup_dirname,0.0,0.02,0.007395833333333338
TABLE::set_created,0.0,0.01,0.007373737373737378
dd::cache::Dictionary_client::remove_uncommitted_objects<dd::Column_statistics>,0.0,0.02,0.007346938775510208
binlog_cache_data::reset,0.0,0.02,0.007346938775510208
ending_trans,0.0,0.02,0.007340425531914898
Filesort_buffer::sort_buffer,0.0,0.02,0.007319587628865983
Field_string::max_packed_col_length,0.0,0.02,0.007311827956989252
PROFILING::set_query_source,0.0,0.02,0.007263157894736846
__blk_mq_sched_bio_merge,0.0,0.02,0.007263157894736846
std::_Rb_tree_increment,0.0,0.02,0.007244897959183678
poll_select_copy_remaining,0.0,0.02,0.007222222222222226
my_tmpdir,0.0,0.02,0.007216494845360829
close_cached_file,0.0,0.02,0.007187500000000004
dd::cache::Dictionary_client::remove_uncommitted_objects<dd::Routine>,0.0,0.02,0.007187500000000004
non-virtual thunk to Gtid_log_event::write_data_body,0.0,0.02,0.007142857142857147
dict_index_node_ptr_max_size,0.0,0.01,0.007142857142857147
Fil_shard::get_space_by_id,0.0,0.02,0.007127659574468089
Optimize_table_order::recalculate_lateral_deps,0.0,0.02,0.007113402061855674
SEL_ROOT::free_tree,0.0,0.02,0.007065217391304351
EstimateAggregateCost,0.0,0.02,0.007021276595744686
validate_string,0.0,0.02,0.007021276595744684
@plt,0.0,0.02,0.007021276595744684
THD::inc_status_sort_scan,0.0,0.02,0.007010309278350519
ext4_ext_handle_unwritten_extents,0.0,0.01,0.007010309278350519
thd_sql_command,0.0,0.01,0.006989247311827961
trx_undo_insert_cleanup,0.0,0.02,0.006979166666666671
getnstimeofday64,0.0,0.02,0.006969696969696974
TableScanIterator::Init,0.0,0.02,0.006907216494845365
temptable::Handler::open,0.0,0.02,0.0068421052631578985
pfs_digest_start_vc,0.0,0.02,0.0068421052631578985
Log_event::need_checksum,0.0,0.01,0.006836734693877555
MDL_ticket::destroy,0.0,0.02,0.006808510638297876
alloc_page_buffers,0.0,0.01,0.006808510638297876
create_table,0.0,0.01,0.006800000000000004
binlog::AtomicBgcTicket::load,0.0,0.02,0.0067741935483871
Log_event::wrapper_my_b_safe_write,0.0,0.02,0.006736842105263162
Commit_order_trx_dependency_tracker::get_dependency,0.0,0.02,0.006736842105263162
set_normalized_timespec,0.0,0.02,0.006734693877551024
Item_field::eq,0.0,0.02,0.006702127659574473
ib_src_main,0.0,0.02,0.0067010309278350555
Sql_cmd_select::is_data_change_stmt,0.0,0.02,0.0067010309278350555
Field_string::real_type,0.0,0.02,0.0066666666666666706
vm_munmap,0.0,0.01,0.006666666666666667
unmap_vmas,0.0,0.01,0.006666666666666667
update_blocked_averages,0.0,0.01,0.006666666666666667
unmap_single_vma,0.0,0.01,0.006666666666666667
sys_munmap,0.0,0.01,0.006666666666666667
unmap_region,0.0,0.01,0.006666666666666667
do_munmap,0.0,0.01,0.006666666666666667
Rpl_transaction_write_set_ctx::add_write_set,0.0,0.02,0.006632653061224493
Sql_cmd_update::execute_inner,0.0,0.01,0.006631578947368425
"PFS_buffer_scalable_container<PFS_table, 1024, 1024, PFS_buffer_default_array<PFS_table>, PFS_buffer_default_allocator<PFS_table> >::allocate",0.0,0.01,0.006600000000000003
mem_heap_free_block_free,0.0,0.02,0.006597938144329901
Field_string::clone,0.0,0.02,0.006597938144329901
IO_CACHE_binlog_cache_storage::begin,0.0,0.02,0.006593406593406597
ha_innobase::unlock_row,0.0,0.02,0.006562500000000003
Commit_stage_manager::update_ticket_manager,0.0,0.02,0.00655913978494624
ib_srv_wkr-2,0.0,0.02,0.006530612244897963
binlog::monitoring::Transaction_compression::update,0.0,0.02,0.006530612244897963
DsMrr_impl::reset,0.0,0.02,0.006526315789473687
"mysqlns::buffer::Rw_buffer_sequence<unsigned char, std::vector>::set_position",0.0,0.01,0.006521739130434786
mtr_t::sx_lock,0.0,0.02,0.006500000000000003
KEY_PART_INFO::init_from_field,0.0,0.02,0.006494845360824746
Item_bool_func2::select_optimize,0.0,0.01,0.006494845360824746
pfs_malloc_array,0.0,0.01,0.006464646464646468
btr_estimate_n_rows_in_range,0.0,0.02,0.006458333333333337
PFS_host::carry_memory_stat_alloc_delta,0.0,0.02,0.00645161290322581
JOIN_TAB::get_sj_strategy,0.0,0.01,0.00645161290322581
String::set_or_copy_aligned,0.0,0.01,0.006428571428571432
thd_get_xid,0.0,0.02,0.006428571428571432
posix_fallocate64,0.0,0.02,0.006428571428571432
Query_expression::clear_correlated_query_blocks,0.0,0.02,0.006413043478260873
btr_cur_pessimistic_delete,0.0,0.01,0.006400000000000004
Query_block::set_lock_for_table,0.0,0.02,0.006395348837209306
ext4_mb_mark_diskspace_used,0.0,0.02,0.006391752577319591
blk_mq_get_tag,0.0,0.02,0.0063829787234042585
cap_socket_getpeersec_dgram,0.0,0.02,0.006373626373626377
my_charpos_mb4,0.0,0.01,0.006363636363636367
Filesort::make_sortorder,0.0,0.02,0.006363636363636367
jbd2_journal_dirty_metadata,0.0,0.02,0.006363636363636367
sys_fallocate,0.0,0.02,0.00635416666666667
blk_account_io_done,0.0,0.02,0.006315789473684214
Item_field::field_for_view_update,0.0,0.02,0.006288659793814436
Rpl_encryption::is_enabled,0.0,0.02,0.006250000000000003
Sql_cmd_update::precheck,0.0,0.02,0.006250000000000003
__strncasecmp_avx,0.0,0.01,0.006236559139784949
JOIN::get_end_select_func,0.0,0.02,0.006210526315789477
blk_account_io_completion,0.0,0.02,0.006210526315789477
get_index_for_order,0.0,0.02,0.006195652173913047
_IO_no_init,0.0,0.02,0.0061855670103092815
vfs_fallocate,0.0,0.02,0.0061855670103092815
ext4_fallocate,0.0,0.02,0.0061458333333333365
get_futex_key_refs.isra.12,0.0,0.02,0.0061458333333333365
TABLE::prepare_for_position,0.0,0.01,0.006129032258064519
_IO_setb,0.0,0.02,0.006129032258064519
Locked_tables_list::adjust_renamed_tablespace_mdls,0.0,0.02,0.00612244897959184
mntput,0.0,0.02,0.00610526315789474
unix_scm_to_skb,0.0,0.01,0.006086956521739134
prepare_sum_aggregators,0.0,0.02,0.006063829787234046
Item_sum::type,0.0,0.02,0.005959595959595962
ZeroRowsIterator::~ZeroRowsIterator,0.0,0.02,0.005957446808510641
Field::binary,0.0,0.01,0.0059550561797752834
buf_flush_write_complete,0.0,0.01,0.005952380952380955
Rpl_transaction_ctx::get_gno,0.0,0.02,0.005937500000000003
THD::rollback_item_tree_changes,0.0,0.02,0.005937500000000003
ReadView::prepare,0.0,0.01,0.005937500000000003
_IO_str_init_static_internal,0.0,0.01,0.005937500000000003
PolicyMutex<TTASEventMutex<GenericPolicy> >::enter,0.0,0.02,0.005894736842105266
