Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1763085049.206758,4913,8,1
2,Payment,1763085049.206761,4991,2,1
2,Payment,1763085049.206901,4786,4,1
2,Payment,1763085049.207974,3701,10,1
1,NewOrder,1763085049.209389,10026,14,1
2,Payment,1763085049.209396,6146,0,1
2,Payment,1763085049.209400,5154,3,1
4,Delivery,1763085049.209400,16674,5,1
2,Payment,1763085049.209420,5090,15,1
1,NewOrder,1763085049.210569,6282,1,1
4,Delivery,1763085049.211645,17156,9,1
1,NewOrder,1763085049.211662,8595,13,1
2,Payment,1763085049.211678,5172,8,1
1,NewOrder,1763085049.211682,10623,10,1
2,Payment,1763085049.211691,5148,4,1
1,NewOrder,1763085049.211758,7588,2,1
2,Payment,1763085049.212946,3910,7,1
3,OrderStatus,1763085049.214515,822,6,1
1,NewOrder,1763085049.214517,7857,15,1
2,Payment,1763085049.214519,4837,11,1
2,Payment,1763085049.214560,4758,12,1
2,Payment,1763085049.214560,4790,3,1
1,NewOrder,1763085049.215343,13439,6,1
2,Payment,1763085049.215548,6766,0,1
1,NewOrder,1763085049.216845,11931,4,1
2,Payment,1763085049.216856,5526,8,1
1,NewOrder,1763085049.216858,11988,1,1
1,NewOrder,1763085049.216861,9222,7,1
1,NewOrder,1763085049.219324,9487,12,1
1,NewOrder,1763085049.219353,9863,2,1
1,NewOrder,1763085049.219357,11607,3,1
2,Payment,1763085049.219363,6717,11,1
1,NewOrder,1763085049.219418,9486,14,1
2,Payment,1763085049.220271,5834,13,1
2,Payment,1763085049.222311,6466,10,1
1,NewOrder,1763085049.222321,8719,0,1
1,NewOrder,1763085049.222380,10779,15,1
2,Payment,1763085049.222388,6550,8,1
2,Payment,1763085049.226080,4939,5,1
4,Delivery,1763085049.226085,19635,11,1
5,StockLevel,1763085049.226089,1017,7,1
1,NewOrder,1763085049.226108,16581,13,1
2,Payment,1763085049.227119,3841,7,1
1,NewOrder,1763085049.228782,11101,10,1
1,NewOrder,1763085049.228783,9603,4,1
1,NewOrder,1763085049.228788,9900,6,1
1,NewOrder,1763085049.228807,6710,9,1
2,Payment,1763085049.228818,4392,12,1
2,Payment,1763085049.228852,4309,1,1
1,NewOrder,1763085049.228907,11034,14,1
1,NewOrder,1763085049.228944,10956,8,1
1,NewOrder,1763085049.229222,8705,2,1
1,NewOrder,1763085049.230967,10874,7,1
3,OrderStatus,1763085049.230970,902,3,1
1,NewOrder,1763085049.231025,8867,5,1
1,NewOrder,1763085049.231046,10876,0,1
1,NewOrder,1763085049.231878,6836,3,1
1,NewOrder,1763085049.233165,8730,15,1
1,NewOrder,1763085049.233167,6737,1,1
1,NewOrder,1763085049.233217,6708,12,1
1,NewOrder,1763085049.235524,6322,9,1
2,Payment,1763085049.237935,3922,2,1
2,Payment,1763085049.238392,3470,4,1
1,NewOrder,1763085049.238694,12641,6,1
1,NewOrder,1763085049.238718,9236,3,1
1,NewOrder,1763085049.239889,8066,10,1
1,NewOrder,1763085049.239898,8166,5,1
5,StockLevel,1763085049.239906,1040,8,1
1,NewOrder,1763085049.239911,11439,1,1
2,Payment,1763085049.239930,5799,12,1
2,Payment,1763085049.239948,5778,14,1
1,NewOrder,1763085049.240952,13627,8,1
2,Payment,1763085049.241847,6165,7,1
2,Payment,1763085049.241851,6112,9,1
1,NewOrder,1763085049.241862,9487,2,1
1,NewOrder,1763085049.241868,12716,4,1
2,Payment,1763085049.241898,6056,15,1
1,NewOrder,1763085049.241926,12667,0,1
1,NewOrder,1763085049.242694,11916,13,1
4,Delivery,1763085049.245726,14299,11,1
2,Payment,1763085049.245732,5648,14,1
1,NewOrder,1763085049.245737,8947,12,1
1,NewOrder,1763085049.247959,11931,3,1
1,NewOrder,1763085049.247961,9361,15,1
1,NewOrder,1763085049.247962,9405,10,1
2,Payment,1763085049.247968,6634,9,1
1,NewOrder,1763085049.248018,9287,7,1
1,NewOrder,1763085049.248068,9316,5,1
1,NewOrder,1763085049.251341,13393,6,1
2,Payment,1763085049.251355,5959,2,1
1,NewOrder,1763085049.251363,8526,1,1
2,Payment,1763085049.251386,5905,14,1
1,NewOrder,1763085049.254586,10133,8,1
1,NewOrder,1763085049.254591,10138,4,1
1,NewOrder,1763085049.254599,10133,0,1
1,NewOrder,1763085049.254608,10124,9,1
2,Payment,1763085049.254616,5460,13,1
5,StockLevel,1763085049.254688,1312,12,1
1,NewOrder,1763085049.256005,8739,12,1
2,Payment,1763085049.257297,4199,14,1
1,NewOrder,1763085049.257312,10312,7,1
2,Payment,1763085049.257319,4188,2,1
1,NewOrder,1763085049.257328,10308,15,1
1,NewOrder,1763085049.257372,10303,10,1
2,Payment,1763085049.257388,4156,5,1
1,NewOrder,1763085049.259897,7739,3,1
2,Payment,1763085049.259902,7706,1,1
1,NewOrder,1763085049.260031,9991,11,1
4,Delivery,1763085049.260082,16096,13,1
2,Payment,1763085049.261501,6148,14,1
1,NewOrder,1763085049.261513,8505,2,1
2,Payment,1763085049.261546,6098,5,1
1,NewOrder,1763085049.264724,8517,8,1
1,NewOrder,1763085049.264735,8454,4,1
1,NewOrder,1763085049.264738,8449,9,1
1,NewOrder,1763085049.264740,11355,0,1
1,NewOrder,1763085049.264741,8435,6,1
2,Payment,1763085049.264752,5276,12,1
2,Payment,1763085049.267613,5569,1,1
2,Payment,1763085049.267640,5554,7,1
1,NewOrder,1763085049.267642,8473,3,1
2,Payment,1763085049.267642,5546,15,1
1,NewOrder,1763085049.267648,8417,5,1
2,Payment,1763085049.267656,5547,14,1
1,NewOrder,1763085049.267678,10598,10,1
2,Payment,1763085049.270024,6040,2,1
3,OrderStatus,1763085049.270029,652,11,1
1,NewOrder,1763085049.270034,6780,12,1
2,Payment,1763085049.270686,5392,11,1
1,NewOrder,1763085049.273182,7443,6,1
2,Payment,1763085049.273188,5092,1,1
1,NewOrder,1763085049.273193,9782,9,1
1,NewOrder,1763085049.273195,7444,15,1
4,Delivery,1763085049.273196,14872,4,1
2,Payment,1763085049.273200,5099,7,1
1,NewOrder,1763085049.273209,7403,14,1
4,Delivery,1763085049.273243,16832,8,1
4,Delivery,1763085049.276070,19651,2,1
2,Payment,1763085049.276071,4543,5,1
1,NewOrder,1763085049.276091,12158,11,1
2,Payment,1763085049.276101,4517,0,1
1,NewOrder,1763085049.276119,12313,3,1
1,NewOrder,1763085049.276184,13920,13,1
2,Payment,1763085049.276820,5282,12,1
2,Payment,1763085049.278287,4652,1,1
2,Payment,1763085049.278288,5260,10,1
1,NewOrder,1763085049.278304,9752,7,1
1,NewOrder,1763085049.280622,9459,5,1
1,NewOrder,1763085049.280625,9482,0,1
5,StockLevel,1763085049.280626,1450,14,1
2,Payment,1763085049.280638,7435,6,1
2,Payment,1763085049.280644,7405,15,1
1,NewOrder,1763085049.282081,7993,14,1
2,Payment,1763085049.282109,5950,12,1
1,NewOrder,1763085049.282945,12729,1,1
1,NewOrder,1763085049.282980,12728,9,1
2,Payment,1763085049.283554,6510,10,1
2,Payment,1763085049.288055,7648,15,1
1,NewOrder,1763085049.288061,10906,7,1
1,NewOrder,1763085049.288066,10948,12,1
1,NewOrder,1763085049.288073,10877,4,1
1,NewOrder,1763085049.288080,10878,6,1
2,Payment,1763085049.288255,10686,11,1
1,NewOrder,1763085049.288439,10529,3,1
1,NewOrder,1763085049.290071,8897,10,1
2,Payment,1763085049.290081,8876,14,1
1,NewOrder,1763085049.290082,11722,8,1
2,Payment,1763085049.290086,8865,5,1
1,NewOrder,1763085049.290108,8854,13,1
3,OrderStatus,1763085049.290114,715,0,1
1,NewOrder,1763085049.290835,10954,0,1
3,OrderStatus,1763085049.295680,685,1,1
1,NewOrder,1763085049.295710,8885,15,1
5,StockLevel,1763085049.295716,1013,9,1
1,NewOrder,1763085049.295728,6386,2,1
2,Payment,1763085049.296369,5501,1,1
1,NewOrder,1763085049.296734,10002,9,1
1,NewOrder,1763085049.298947,9806,11,1
2,Payment,1763085049.298957,5659,4,1
2,Payment,1763085049.298958,5720,5,1
1,NewOrder,1763085049.298961,10489,14,1
2,Payment,1763085049.298962,5661,6,1
2,Payment,1763085049.298967,5630,13,1
1,NewOrder,1763085049.298974,7777,10,1
1,NewOrder,1763085049.298975,9800,3,1
1,NewOrder,1763085049.298975,9756,7,1
1,NewOrder,1763085049.299018,7734,12,1
2,Payment,1763085049.301794,4964,0,1
1,NewOrder,1763085049.301812,23143,8,1
2,Payment,1763085049.301876,4858,1,1
1,NewOrder,1763085049.302119,9117,2,1
2,Payment,1763085049.304601,4363,15,1
1,NewOrder,1763085049.304605,9933,13,1
1,NewOrder,1763085049.304623,9628,4,1
1,NewOrder,1763085049.304637,20283,6,1
2,Payment,1763085049.304681,4062,5,1
2,Payment,1763085049.306740,4476,1,1
2,Payment,1763085049.306742,4492,9,1
1,NewOrder,1763085049.306757,18176,10,1
3,OrderStatus,1763085049.306758,942,12,1
3,OrderStatus,1763085049.306765,677,0,1
2,Payment,1763085049.307447,3789,0,1
2,Payment,1763085049.307706,6535,12,1
4,Delivery,1763085049.308738,16262,7,1
5,StockLevel,1763085049.308752,1286,5,1
1,NewOrder,1763085049.308756,16168,11,1
4,Delivery,1763085049.308780,16231,3,1
4,Delivery,1763085049.308970,15989,15,1
1,NewOrder,1763085049.309456,15484,14,1
2,Payment,1763085049.310045,14884,5,1
1,NewOrder,1763085049.311222,13732,1,1
1,NewOrder,1763085049.311241,13683,9,1
1,NewOrder,1763085049.311242,13718,0,1
1,NewOrder,1763085049.311243,13755,2,1
1,NewOrder,1763085049.314247,10671,12,1
1,NewOrder,1763085049.314257,10734,4,1
2,Payment,1763085049.314544,10409,13,1
1,NewOrder,1763085049.324925,12123,12,1
2,Payment,1763085049.324929,4942,6,1
2,Payment,1763085049.324929,4934,9,1
1,NewOrder,1763085049.324932,12102,11,1
2,Payment,1763085049.324935,4907,5,1
2,Payment,1763085049.324940,4930,10,1
1,NewOrder,1763085049.324946,12025,14,1
2,Payment,1763085049.324957,4886,13,1
3,OrderStatus,1763085049.324959,1504,1,1
2,Payment,1763085049.324960,4916,8,1
1,NewOrder,1763085049.324963,12027,15,1
2,Payment,1763085049.324964,4903,0,1
2,Payment,1763085049.324995,4841,4,1
1,NewOrder,1763085049.325002,12027,2,1
2,Payment,1763085049.325004,4850,7,1
2,Payment,1763085049.325014,4822,3,1
1,NewOrder,1763085049.326468,6915,1,1
5,StockLevel,1763085049.329842,1499,4,1
1,NewOrder,1763085049.329843,12908,3,1
1,NewOrder,1763085049.329847,10074,5,1
1,NewOrder,1763085049.329849,10080,13,1
2,Payment,1763085049.329860,7113,7,1
5,StockLevel,1763085049.329870,1656,9,1
1,NewOrder,1763085049.329873,10114,0,1
2,Payment,1763085049.329875,7104,10,1
2,Payment,1763085049.329878,7089,6,1
1,NewOrder,1763085049.329879,10034,8,1
1,NewOrder,1763085049.331347,11425,4,1
1,NewOrder,1763085049.331533,8384,9,1
2,Payment,1763085049.333388,6516,1,1
2,Payment,1763085049.336973,5803,6,1
1,NewOrder,1763085049.336978,7797,14,1
2,Payment,1763085049.336979,5785,7,1
2,Payment,1763085049.336985,5848,10,1
1,NewOrder,1763085049.336996,7779,15,1
2,Payment,1763085049.337033,5740,2,1
2,Payment,1763085049.337037,5817,11,1
1,NewOrder,1763085049.337052,9830,12,1
2,Payment,1763085049.339909,4863,1,1
1,NewOrder,1763085049.339918,11074,8,1
2,Payment,1763085049.339922,4849,9,1
2,Payment,1763085049.339927,4846,5,1
2,Payment,1763085049.339934,4828,13,1
2,Payment,1763085049.339990,4768,0,1
1,NewOrder,1763085049.342756,11940,3,1
1,NewOrder,1763085049.342770,11915,7,1
2,Payment,1763085049.342778,4108,4,1
2,Payment,1763085049.342779,4122,2,1
2,Payment,1763085049.342780,4130,6,1
2,Payment,1763085049.342835,4074,10,1
4,Delivery,1763085049.342858,14729,11,1
1,NewOrder,1763085049.344765,9939,0,1
2,Payment,1763085049.344768,6201,13,1
2,Payment,1763085049.344776,6194,1,1
2,Payment,1763085049.344778,6191,9,1
1,NewOrder,1763085049.344780,9932,5,1
1,NewOrder,1763085049.344782,12791,15,1
2,Payment,1763085049.344782,6200,14,1
2,Payment,1763085049.346890,7851,12,1
2,Payment,1763085049.346892,7804,4,1
2,Payment,1763085049.346907,7809,2,1
1,NewOrder,1763085049.346916,7794,10,1
2,Payment,1763085049.346920,7789,6,1
1,NewOrder,1763085049.350976,8971,9,1
2,Payment,1763085049.350976,6616,13,1
1,NewOrder,1763085049.350977,8999,1,1
1,NewOrder,1763085049.350988,8959,14,1
3,OrderStatus,1763085049.351006,821,8,1
1,NewOrder,1763085049.351832,8165,8,1
2,Payment,1763085049.354690,5327,7,1
1,NewOrder,1763085049.354703,12969,4,1
2,Payment,1763085049.354703,5256,3,1
2,Payment,1763085049.354710,5327,0,1
2,Payment,1763085049.354713,5269,10,1
1,NewOrder,1763085049.354715,12947,6,1
2,Payment,1763085049.354718,5240,5,1
2,Payment,1763085049.354722,5256,2,1
1,NewOrder,1763085049.354744,12920,12,1
1,NewOrder,1763085049.357579,10067,15,1
1,NewOrder,1763085049.357592,10093,11,1
1,NewOrder,1763085049.357598,10084,13,1
3,OrderStatus,1763085049.359953,829,9,1
1,NewOrder,1763085049.359955,12494,14,1
1,NewOrder,1763085049.359962,12475,5,1
2,Payment,1763085049.359966,7723,3,1
1,NewOrder,1763085049.359982,7702,1,1
2,Payment,1763085049.359985,7677,2,1
1,NewOrder,1763085049.359987,12449,10,1
2,Payment,1763085049.360001,7661,8,1
2,Payment,1763085049.360020,7663,7,1
2,Payment,1763085049.360044,7618,0,1
2,Payment,1763085049.360787,6886,9,1
1,NewOrder,1763085049.367653,12818,15,1
1,NewOrder,1763085049.367668,9335,2,1
1,NewOrder,1763085049.367669,7013,0,1
1,NewOrder,1763085049.367670,7060,8,1
1,NewOrder,1763085049.367670,6973,6,1
2,Payment,1763085049.367671,6965,12,1
2,Payment,1763085049.367679,6946,9,1
2,Payment,1763085049.367681,6957,4,1
4,Delivery,1763085049.367686,15650,13,1
2,Payment,1763085049.367688,6983,7,1
2,Payment,1763085049.367689,6974,1,1
2,Payment,1763085049.367691,6984,3,1
2,Payment,1763085049.367693,6929,11,1
2,Payment,1763085049.372442,4445,5,1
1,NewOrder,1763085049.372442,10896,10,1
1,NewOrder,1763085049.372455,10873,14,1
2,Payment,1763085049.374636,5818,11,1
1,NewOrder,1763085049.374638,8736,9,1
1,NewOrder,1763085049.374642,11497,12,1
1,NewOrder,1763085049.374644,11471,4,1
3,OrderStatus,1763085049.374651,1563,6,1
2,Payment,1763085049.374669,5789,1,1
2,Payment,1763085049.374674,5788,7,1
1,NewOrder,1763085049.374682,8676,3,1
2,Payment,1763085049.374686,5785,0,1
1,NewOrder,1763085049.374734,11418,8,1
2,Payment,1763085049.376219,7109,6,1
2,Payment,1763085049.376894,6435,5,1
1,NewOrder,1763085049.377008,9112,2,1
1,NewOrder,1763085049.380460,11114,11,1
1,NewOrder,1763085049.380468,7114,7,1
2,Payment,1763085049.380468,5635,1,1
1,NewOrder,1763085049.380477,7090,0,1
5,StockLevel,1763085049.380478,1165,15,1
2,Payment,1763085049.381650,4462,15,1
3,OrderStatus,1763085049.383333,783,14,1
1,NewOrder,1763085049.383335,10352,6,1
1,NewOrder,1763085049.383336,10402,5,1
3,OrderStatus,1763085049.383342,788,13,1
2,Payment,1763085049.383344,4197,10,1
2,Payment,1763085049.383362,4827,3,1
1,NewOrder,1763085049.383376,8224,9,1
2,Payment,1763085049.384122,3403,14,1
1,NewOrder,1763085049.384136,7438,13,1
1,NewOrder,1763085049.386109,7646,1,1
1,NewOrder,1763085049.386119,7582,15,1
2,Payment,1763085049.386122,3436,4,1
1,NewOrder,1763085049.386124,7612,2,1
1,NewOrder,1763085049.386147,13567,12,1
3,OrderStatus,1763085049.386157,705,8,1
2,Payment,1763085049.386867,4703,8,1
2,Payment,1763085049.387530,4065,14,1
2,Payment,1763085049.387548,4026,10,1
2,Payment,1763085049.387571,3983,0,1
1,NewOrder,1763085049.387588,12098,7,1
2,Payment,1763085049.388195,5492,3,1
4,Delivery,1763085049.389564,15129,4,1
1,NewOrder,1763085049.391560,10346,0,1
1,NewOrder,1763085049.391575,8149,8,1
2,Payment,1763085049.391580,5238,10,1
1,NewOrder,1763085049.391580,8090,11,1
1,NewOrder,1763085049.391581,10350,13,1
4,Delivery,1763085049.391601,17997,14,1
3,OrderStatus,1763085049.391604,986,9,1
2,Payment,1763085049.392596,7092,9,1
3,OrderStatus,1763085049.393693,1273,6,1
2,Payment,1763085049.393693,6008,3,1
1,NewOrder,1763085049.393707,8208,15,1
1,NewOrder,1763085049.393741,8172,5,1
2,Payment,1763085049.393743,5996,2,1
1,NewOrder,1763085049.393762,8179,1,1
1,NewOrder,1763085049.394972,12239,6,1
1,NewOrder,1763085049.396823,10382,10,1
2,Payment,1763085049.399675,5039,11,1
1,NewOrder,1763085049.399693,7524,7,1
1,NewOrder,1763085049.399696,7550,9,1
2,Payment,1763085049.399708,5046,3,1
2,Payment,1763085049.399718,5024,12,1
1,NewOrder,1763085049.399730,7487,8,1
5,StockLevel,1763085049.399742,1336,2,1
1,NewOrder,1763085049.401083,8612,2,1
1,NewOrder,1763085049.401912,7768,0,1
1,NewOrder,1763085049.401919,7737,5,1
1,NewOrder,1763085049.401922,7692,15,1
3,OrderStatus,1763085049.401934,727,13,1
1,NewOrder,1763085049.401947,7693,1,1
2,Payment,1763085049.402668,4753,13,1
2,Payment,1763085049.404706,4896,4,1
2,Payment,1763085049.404720,4889,11,1
1,NewOrder,1763085049.404751,11260,12,1
1,NewOrder,1763085049.404758,11239,3,1
2,Payment,1763085049.407211,6320,10,1
1,NewOrder,1763085049.407218,8836,6,1
1,NewOrder,1763085049.407222,11064,8,1
2,Payment,1763085049.407223,6317,7,1
1,NewOrder,1763085049.407249,11057,9,1
1,NewOrder,1763085049.407428,8586,13,1
1,NewOrder,1763085049.409604,6423,14,1
2,Payment,1763085049.409605,6408,4,1
2,Payment,1763085049.409615,6415,11,1
2,Payment,1763085049.409616,6800,15,1
4,Delivery,1763085049.409646,16623,1,1
1,NewOrder,1763085049.409663,8661,5,1
2,Payment,1763085049.409686,6435,0,1
2,Payment,1763085049.409701,6312,2,1
2,Payment,1763085049.413537,4799,10,1
1,NewOrder,1763085049.413546,7792,7,1
1,NewOrder,1763085049.416002,8095,3,1
1,NewOrder,1763085049.416019,10255,2,1
1,NewOrder,1763085049.416019,10359,4,1
1,NewOrder,1763085049.416020,10286,12,1
2,Payment,1763085049.416021,5666,13,1
5,StockLevel,1763085049.416034,1379,11,1
1,NewOrder,1763085049.416034,10258,14,1
1,NewOrder,1763085049.416059,8056,6,1
1,NewOrder,1763085049.416126,10170,0,1
1,NewOrder,1763085049.416422,12047,15,1
2,Payment,1763085049.417419,6682,11,1
1,NewOrder,1763085049.418293,8016,8,1
1,NewOrder,1763085049.418311,10144,9,1
2,Payment,1763085049.418326,5778,5,1
4,Delivery,1763085049.418342,19970,10,1
2,Payment,1763085049.421344,4982,7,1
2,Payment,1763085049.421700,4595,13,1
5,StockLevel,1763085049.424104,1247,3,1
2,Payment,1763085049.424107,4344,11,1
1,NewOrder,1763085049.424110,14206,5,1
1,NewOrder,1763085049.424121,10790,6,1
2,Payment,1763085049.425356,9548,3,1
1,NewOrder,1763085049.426274,12083,1,1
3,OrderStatus,1763085049.426281,1180,2,1
4,Delivery,1763085049.426300,16204,14,1
1,NewOrder,1763085049.426301,12006,13,1
1,NewOrder,1763085049.426303,12027,0,1
4,Delivery,1763085049.426312,16169,8,1
2,Payment,1763085049.426314,8601,12,1
1,NewOrder,1763085049.426330,12011,7,1
1,NewOrder,1763085049.426384,11969,4,1
3,OrderStatus,1763085049.427465,880,2,1
5,StockLevel,1763085049.428350,1453,2,1
1,NewOrder,1763085049.428459,9870,11,1
1,NewOrder,1763085049.428462,9911,9,1
2,Payment,1763085049.428475,9841,15,1
2,Payment,1763085049.429809,8520,2,1
2,Payment,1763085049.434910,5473,3,1
2,Payment,1763085049.434918,5466,6,1
2,Payment,1763085049.434920,5458,12,1
2,Payment,1763085049.438314,4231,13,1
2,Payment,1763085049.438319,5337,10,1
1,NewOrder,1763085049.438321,13353,5,1
2,Payment,1763085049.438323,4159,15,1
2,Payment,1763085049.438332,4147,2,1
2,Payment,1763085049.438335,4153,11,1
2,Payment,1763085049.438336,4186,0,1
1,NewOrder,1763085049.438345,13326,7,1
2,Payment,1763085049.438356,4127,4,1
1,NewOrder,1763085049.438359,7173,1,1
2,Payment,1763085049.438376,5346,9,1
1,NewOrder,1763085049.440384,8442,12,1
4,Delivery,1763085049.440389,13525,3,1
1,NewOrder,1763085049.440390,11491,6,1
1,NewOrder,1763085049.442485,9396,8,1
1,NewOrder,1763085049.442486,11479,2,1
4,Delivery,1763085049.442488,18825,15,1
2,Payment,1763085049.442490,6335,4,1
2,Payment,1763085049.442494,6319,11,1
1,NewOrder,1763085049.442511,9182,14,1
1,NewOrder,1763085049.442529,9161,0,1
1,NewOrder,1763085049.442551,10003,13,1
1,NewOrder,1763085049.443663,8011,10,1
2,Payment,1763085049.443729,5096,9,1
2,Payment,1763085049.445538,6126,1,1
2,Payment,1763085049.448818,5099,11,1
1,NewOrder,1763085049.448831,12449,4,1
4,Delivery,1763085049.448832,14991,12,1
1,NewOrder,1763085049.448833,12441,9,1
1,NewOrder,1763085049.451669,9678,1,1
1,NewOrder,1763085049.451678,12146,7,1
2,Payment,1763085049.451680,6247,5,1
2,Payment,1763085049.451680,9610,10,1
2,Payment,1763085049.451696,6240,0,1
2,Payment,1763085049.451705,6300,14,1
1,NewOrder,1763085049.451887,11924,6,1
2,Payment,1763085049.451887,6030,8,1
2,Payment,1763085049.452560,8736,13,1
2,Payment,1763085049.453920,7394,3,1
2,Payment,1763085049.453924,7357,11,1
1,NewOrder,1763085049.453971,7323,2,1
5,StockLevel,1763085049.457923,976,8,1
1,NewOrder,1763085049.457933,11705,5,1
2,Payment,1763085049.457942,5868,0,1
2,Payment,1763085049.458012,5816,14,1
1,NewOrder,1763085049.458904,10773,8,1
2,Payment,1763085049.461279,8363,9,1
3,OrderStatus,1763085049.461286,708,11,1
2,Payment,1763085049.461287,8452,4,1
2,Payment,1763085049.461312,8359,10,1
3,OrderStatus,1763085049.461314,824,13,1
2,Payment,1763085049.461315,8327,2,1
2,Payment,1763085049.461317,8338,3,1
2,Payment,1763085049.461321,8333,15,1
2,Payment,1763085049.461350,8643,1,1
2,Payment,1763085049.461999,7685,11,1
1,NewOrder,1763085049.462143,9744,13,1
1,NewOrder,1763085049.463816,12928,6,1
5,StockLevel,1763085049.463816,1139,0,1
4,Delivery,1763085049.463829,16258,12,1
1,NewOrder,1763085049.463830,7924,7,1
1,NewOrder,1763085049.463833,7925,14,1
2,Payment,1763085049.464960,6775,0,1
5,StockLevel,1763085049.469646,945,5,1
1,NewOrder,1763085049.469648,10413,2,1
1,NewOrder,1763085049.469651,10419,9,1
1,NewOrder,1763085049.469657,10415,15,1
1,NewOrder,1763085049.469659,14092,3,1
1,NewOrder,1763085049.469676,10410,10,1
2,Payment,1763085049.469683,7069,8,1
1,NewOrder,1763085049.469691,10389,11,1
2,Payment,1763085049.469743,7008,4,1
1,NewOrder,1763085049.469999,10076,1,1
1,NewOrder,1763085049.470596,13143,5,1
1,NewOrder,1763085049.471741,8348,0,1
1,NewOrder,1763085049.471760,8375,7,1
2,Payment,1763085049.471765,8297,14,1
1,NewOrder,1763085049.471892,8185,13,1
1,NewOrder,1763085049.476753,11505,6,1
2,Payment,1763085049.476758,6996,8,1
1,NewOrder,1763085049.476759,11508,4,1
1,NewOrder,1763085049.480068,10567,2,1
2,Payment,1763085049.480068,8203,14,1
1,NewOrder,1763085049.480076,10571,9,1
1,NewOrder,1763085049.480078,10512,15,1
1,NewOrder,1763085049.480081,10543,13,1
